text,label
"Ai...penuh sampah plastik dimano²...
Toilet dikit nian yg buka, cak cuma 1 toilet bae..selebihnyo dikunci. Jadikan jakabaring nih bisnis dak papolah bareng sama pihak swasta. Adoke les2 cak les berenang, les volly, dll, dripada terbengkalai mak itu.. jadike tempatnyo bersih nian, bisniske bae.. tempat² les smuonyo dibuka.

Danaunyo segalonyo bersihhh...jadike mahal dak papo asal terawat nian.. tp jangan mahal2 nian gek katek yg nak kesano...katek yg nak ngeles puloo klo mahal²",-1
"Untuk pemandangan sekitar sudah sangat bagus karena terletak di tepi sungai
Untuk pembelian dengan menggunakan keping tertentu sangat tepat tetapi alangkah baiknya kita tidak terikat dengan keping yang ada akan kelihatan perbedaannya dengan tepat.
Lebih baik menggunakan transaksi nilai rupiah nya saja.
Untuk makanan kulinernya sudah cukup bagus...
Karena banyak gorengan tolong juga untuk di perhatikan hal hal kecil seperti tisu....
Untuk musholla, parkir dan toilet sudah sangat sangat bagus",-1
Sungainya kotor,-1
"Tidak sebombastis yang difoto² dan yang diberitakan.
Jalan masuk cukup menyeramkan terutama jika mengajak anak kecil. Karena hanya berupa jalan setapak sempit dan curam.
Lingkungan pun singup menyeramkan.",-1
Pantai yang indah tetapi sangat disayang kan lingkungan sangat kotor,-1
Lapangan sudah bisa digunakan kembali,-1
"Banyak wakil rakyat di piayu, terapi banyak juga jalan berlubang,
Banyak laka akibat jalan berlubang, tapi tidak ada tindakan dari aparat setempat, baik lurah maupun camat.",-1
"Mohon maaf sebelumnya.
Mohon pd pengelola agar menghapus photo² lama krn situasi sekarang sdh tidak layak lagi utk tempat wisata keluarga.",-1
"Banyak bgt kurangnya disini. Taman yang harusnya bisa jadi tempat bersantai dan istirahat sejenak malah jadi gak nyaman ada ditempat ini. Banyak bgt pengamennya dikasih satu dateng yang lain kalau belum dikasih gak bkl pergi. Banyak juga anak"" kecil yg nyamperin buat minta duit. Tukang parkir nya juga bad attitude sekali",-1
Kotor. Banyak maksiat di dalam. Banyak yg pacaran.minum dan berteriak dengah bahasa kotor.,-1
"Jelek gada musholanya, makanan 20℅ cabe 80℅ mau ngasih makan apa jualan cabe",-1
"Tempatnya luas banyak pohon
Sayang petugas di gedung informasi di datengin malah tetep ngobrol bareng sambil makan makan pengunjung ga dihiraukan cuman mendekat negur sepatunya harap dilepas yaa
Di tanya jahe merah dimana di track dihutan
Yg ramah di bagian anggrek pengunjung datang dijelasin dan welcome
Sempet keluar tanya di karcis katanya minta aja kedlm ditemani ke bagian pembibitan disana ada petugasnya juga balik ke dalam tak ada orang di pembibitan

Bayar untuk masuk 15k dewasa dan 12 k untuk anak
Kurang worth lah",-1
Tidak seperti gambar,-1
"Taman yang bagus, mudah di jangkau. Sayangnya di sebagian pinggir taman di pakai tempat parkir mobil pribadi penduduk sekitar taman",-1
"Jalanan kesini sangat amat jelek. Pantainya kurang bersih. Tidak ada toilet umum. Kalau hanya mau melihat sunset, mendingan ke pelabuhan salodong.",-1
"Bad management. Can't run a great event that's beneficial for all parties. My advice for UMKM considering to open food stand in OCARINA is simply just DON'T. It is not suitable for UMKM. They charged  2000k for 10 days event but their place was mostly so dead. Save your money, don't pay for that amount they advertise because their visitor number is fewer than the visitor on public cemetery near ramadhan season lol. So not worth it.

To the management: please get better ideas to engage more visitors. And find good reasoning before you set your rent fee. 2000k for 10 days? What a lie. The event was only for 4 days -_- and at least provide a dry place. You put us on some pond? Lol

Won't ever come back here.",-1
Tempat yg harusnya berpotensi menjadi tempat wisata yg menyenangkan kalau bisa dibersihkan dan dijaga dan dibebaskan dari pungli2 yg gak jelas. Dekat waduk ini ada warung nasi kuning yg juga enak dan menubya lumayan lengkap.,-1
"Kemari pagi pagi bgt 1 Januari 2024 pagi, niatnya mau parkir dipinggir pantai aja menikmati sepinya 1 Januari karena nganterin lansia beserta cucu cucunya yg masih kecil. Ternyata di barikade semua area menuju Pantai.
Saat beli tiket online tidak ada notifikasi kondisi lokasi yg dibarikade barikade. Di pintu masuk juga ngga di beri edukasi petugas tiket atau diberi peta lokasi kantong parkir terdekat yg mana.
Mbak di pintu masuk pun malas dan tidak menyenangkan, diminta komunikasi dengan client disisi pintu penumpang pun tidak mau.
Dari dulu Ancol nih masih banyak PR disisi Managemen dan SDM.
Ngobrol dengan pedagang juga merasakan hal sama, jalan dibarikade bikin bingung mau lewat mana katanya.
Buang buang waktu pagi pagi kemari ngga ada gunanya, dan buang buang uang juga pada akhirnya di dalem kalo cuma banyak buat ngantri naik bis wira wiri buat nyari tempat yg nyaman.
Tau gini nggak masuk Ancol deh.",-1
"Masuk kesini gara2 paket bundle dengan lodge maribaya, eh ternyata spot nya hanya cocok untuk anak2

Tempat makan di tengah sangat tidak nyaman karena banyak lalatnya",-1
"18 Mei 2024.. Banyak pedagang dan kotor padahal jaman walikota sebelumnya gak ada pedagang apa lagi sampai stay pakai meja dll, sekarang di tempat bermain anak banyak pedagang sampai area skate pun juga ada nutupin area skate, heran gak ada yg nertipin sama sekali..",-1
pantai nya bagus cuma yg mengelola yg mamaknya gak ramah anjir fak kata gw teh masuk kan bayar gua make uang bngst,-1
"This is a park in Semarang, a city in Central Java. I think it will be implemented with a similar concept to Taman Mini in Jakarta. Currently, there is no operational management at all, so you can think of it as virtually non-operating except for some areas. It seems necessary to manage it well for the local residents. The current state should be considered as just a look around the surrounding traditional buildings.",-1
Tidak seperti gambar,-1
,-1
"Bukan pantai tapi tumpukan batu karang,karcis tiket masuk tidak ada masuk 5k alias tidak resmi,bekas villa2 yang tinggal puing2 cocok untuk uji nyali atau buat film horor",-1
"Semenjak pasca pandemi ada penurunan ya.. mulai jumlah pengunjung, kualitas dan fasilitas wahana. Dengan harga weekend 130k cuma gitu aja, dan ada beberapa spotfoto dan di fotoin sama tim dari malang night paradise tapi untuk file dan cetak fotonya harus bayar yg lumayan mahal dg kualitas kertas yg begitu B aja. Saya rasa mendingan tempat lain deh",-1
"Tidak sebombastis yang difoto² dan yang diberitakan.
Jalan masuk cukup menyeramkan terutama jika mengajak anak kecil. Karena hanya berupa jalan setapak sempit dan curam.
Lingkungan pun singup menyeramkan.",-1
"Menyedihkan, rumah² khas kabupaten dan kota yang ada di Jateng nampak tak terawat, jamur tumbuh dimana-mana. Sayang sekali, mestinya kalau lebih jalannya berwarna dan banyak hiasan akan nampak lebih menarik. Rumput tinggi juga mendominasi, sungai² kecil pun nampak airnya keruh, menggenang, dan bersampah.

Jam 7 sudah buka loketnya, tapi di dalam masih sepi. Bapak² yg duduk² di dalam pun nampak tak berseragam dan nampak sibuk berkegiatan sendiri mengabaikan pengunjung yg datang. Di Lumina pun sama, walau agak bersih jalannya tapi bangunan dan tempat duduk nampak tak terawat. Mau sewa baju buat foto pun tak ada yg buka, penjual makanan di area itu juga masih tutup semua. Padahal harga tiket masuknya kan sama, ntah datang pagi atau petang, tapi kenapa seolah apa yg didapati di dalam berbeda jika datang di waktu pagi?

Saat mau naik kapal untuk keliling danau, katanya sudah dibook rombongan, akhirnya kami menunggu walau sebenarnya masih ada seat di kapal tersebut untuk 2 orang, saya dan anak saya. Akhirnya kami naik bebek²an dan dikasih kebebasan waktu karena masih sepi, makasih buat mas yg jaga, walau tak berseragam minimal sudah berusaha ramah.

Jam 9 akhirnya saya dan anak saya berusia 8 th pulang, dengan penuh kekecewaan, karena Komidi Putar, 3D Cinema, Goulf, dan Sewa Baju tak ada yg buka. Di Science Center pun kami masuk sendiri tanpa petugas di ruangan yang agak 'garing', tanpa pencahayaan dan pengaturan suhu yg memadai, mana sebagian besar alat demonya rusak tak bisa digunakan pula.

Jalan dari halte BRT ke loket lumayan jauh, tak seperti di Dufan yg ada shuttle dari halte TransJakarta ... Di halte PRPP, akses ke gate Grand Maerakaca pun tak ada pedestarian yg aman untuk para pejalan kaki, jadi kami harus berbagi dengan mobil, bahkan harus terpaksa jalan agak ke tengah saat melewati mobil yg ngetem di sisi jalan dibawah flyover bandara.

Sebenarnya saya pengen ngasih skor 1 bintang, tapi saya mau tambahkan 1 bintang khusus untuk 1 staf di gate keluar bernama mbak Alif (kebetulan namanya mirip nama anak saya, Alifya) yg mau mengantar saya dan anak saya yg kelelahan berjalan dari gate ke halte BRT terdekat. Semoga mbaknya senantiasa sehat dan bahagia.",-1
"Hari ini, Rabu 31 Januari pukul 14.45 WIB saya dan temen sampai di lokasi ini dengan berjalan kaki dari stasiun. Lokasi tidak buka, sepertinya tidak terawat",-1
"Semarang Creative Gallery sells many creative products from Semarang mostly shirts, shoes, keychains, wallet and many more but the price quite pricey than we expected. Let's call this place as home made by using 'UMKM' words but the product and price are unreasonable 😕 Even for the price of mineral water/isotonic water are quiet pricey. No wonder if this place is quiet empty and nobody's being here when we come.

So since we're coming here already, we choose to stay for a bit at the Keris Cafe that serving many variants of coffee.",-1
"Sebenarnya agak malas kalau main disini karena banyak tukang palaknya, mulai dari tukang parkirnya yang kadang senaknya saja minta biaya parkirnya, pengamen yang sangat sangat menyebalkan yang membuat suasana santai kita jadi ngga enak, dan yang jualan yang kadang bikin harga makanan seenaknya saja, kalau beli makanan disini sebaiknya tanya dulu harganya, pantainya juga kotor tidak bersih...",-1
Tempatnya sejuk dan cocok buat berolahraga dihari minggu.. Sayangnya sampahnya kurang diperhatikan..,-1
pantai nya bagus cuma yg mengelola yg mamaknya gak ramah anjir fak kata gw teh masuk kan bayar gua make uang bngst,-1
"Tempat ini sangat mengecewakan, sudah tidak ada hewan seperti hal nya kebun binatang. Para penjaga tidak memberikan informasi bahwa hewan hewan itu telah di pindah kan ke wisata lagoi",-1
"Sebenarnya agak malas kalau main disini karena banyak tukang palaknya, mulai dari tukang parkirnya yang kadang senaknya saja minta biaya parkirnya, pengamen yang sangat sangat menyebalkan yang membuat suasana santai kita jadi ngga enak, dan yang jualan yang kadang bikin harga makanan seenaknya saja, kalau beli makanan disini sebaiknya tanya dulu harganya, pantainya juga kotor tidak bersih...",-1
pantai nya bagus cuma yg mengelola yg mamaknya gak ramah anjir fak kata gw teh masuk kan bayar gua make uang bngst,-1
"Kotor, sampah berserakan, bau tidak sedap dari sampah yang menumpuk dan air diretensinya...tidak sehat buat tempat jogging atau sekedar bersantai....dulu Palembang dikenal dgn kota BARI tapi sekarang sudah jauh dari cerminan Bersih, Aman, Rapi, dan Indah...dimana2 sampah menumpuk dan berserakan...sungguh bikin tidak nyaman",-1
"""tidak untuk umum"" inilah yang di katakan penjaga ketika ke taman. sangat membingungkan kenapa taman negara tidak untuk masyarakat?. well pada dasarnya tidak ada yg bisa di nilai karena tidak untuk warga juga hanya untuk pemerintah. jadi otomatis bintang 1. overall. tidak untuk publik. jadi gak perlu jauh jauh kemari. cari tempat lain saja",-1
Tidak seperti gambar,-1
"Bagi Pengendara Kendaraan yang Melintasi Jalur Tersebut ( Bukit Daeng Agar Kiranya Selalu Berhati-hati
Bukit Daeng Rawa Kecelakaan",-1
"Kepedulian masyarakat terhadap kebersihan lingkungan sangat kurang , banyak masyarakat yang membuang sampah sembarangan padahal sudah disediakan tong sampah , fasilitas banyak yang rusak , mulai dari trotoar , lantai taman , kolam yang kotor banyak sampah dan beberapa sling baja yang dibiarkan rusak.",-1
"Taman luas tp sangat sangat tdk terawat. Kalau malam sangat gelap, krna tdk ada penerangan sama sx.",-1
Sebetulnya sih bagus ada air mancur yg muncul tiap jam 4 sore tapi sayangnya anak2  tidak diperbolehkan bermain air di situ padahal kalau di Taman Puring anak2 justru diperbolehkan bermain di air mancur.,-1
"Sorry to say, tapi yg menarik hanya duduk di kursi tingkat 2 bus. Penumpang berebutan ingin duduk diatas, alhasil bertukar tempat waktu rute balik walaupun sebagian tetap tidak mau gantian.

Kursi bus kotor, sebagian kondisinya rusak (sandaran tidak bisa ditegakkan). Banyak sampah di sela2 kursi. Dan didalam banyak nyamuk 🤣

Pemandu kurang komunikatif, hanya penjelasan singkat untuk bangunan bersejarah sepanjang jl slamet riyadi sampai dengan pasar besar. Sisanya hanya diam memegang mic. Bahkan tidak ada info saat berhenti di toko oleh2 baik mempersilahkan penumpang untuk turun maupun durasi berhentinya.

Yang sangat disayangkan lagi, berhenti di toko oleh2 batik/baju yg durasinya terlalu lama. Penumpang anak2 sebagian besar bosan dan mainan di lantai bus. Anakku sampai merengek minta pulang dan tidak menikmati sepanjang rute balik.

Sungguh disayangkan jadi perjalanan yg membosankan & tidak seru buat anak2. Semoga kedepannya bisa lebih baik lg.",-1
"Tempat nya gk terrawat...
Masuk 5000/ orang. .... Pada berkarat untuk anak2 takutnya kena luka....",-1
"Kondisi jalan yang tidak rata membuat oleng pengendara bermotor pada kecepatan tertentu, akan lebih baik jika di aspal saja alih-alih pengecoran semen.",-1
Sebetulnya sih bagus ada air mancur yg muncul tiap jam 4 sore tapi sayangnya anak2  tidak diperbolehkan bermain air di situ padahal kalau di Taman Puring anak2 justru diperbolehkan bermain di air mancur.,-1
Supir dan kenek nya nakal suka naikin penumpang sembarang dan ga bisa ke toilet karna jalan k toilet nya ketutup sama penumpang dibikin dr jalanan..dan ac nya mati sepanjang perjalan dr kota palembang smpe kota tangerang ngap panas dan bauk..mau pipis kepaksa nahan..,-1
"Tempatnya bagus. Biaya masuk pun murah. Untuk sepeda kena 2000 plus biaya masuk orang 1000/kepala. Sepeda motor 5.000 plus biaya masuk orang 1000/kepala. Mobil 10.000 plus biaya masuk orang 1000/kepala. Sebenarnya sangat cocok mengajak anak-anak dan keluarga kesini tapi sayang sekarang ada tempat penyewaan motor2an 2 tak sehingga udara menjadi tidak segar, selain itu ditemukan penumpukan sampah dan ada yang sampe jatuh dari tempat sampah",-1
Fasilitas sudah uszhur ga ada pergantian,-1
"Banyak bgt kurangnya disini. Taman yang harusnya bisa jadi tempat bersantai dan istirahat sejenak malah jadi gak nyaman ada ditempat ini. Banyak bgt pengamennya dikasih satu dateng yang lain kalau belum dikasih gak bkl pergi. Banyak juga anak"" kecil yg nyamperin buat minta duit. Tukang parkir nya juga bad attitude sekali",-1
Saat ini Taman Fly Over sdg berantakan krn terkena dampak pembangunan LRT. Not recomendded saat ini utk tempat refreshin.,-1
"Sepi wisata ini,ga ada pengunjung lagi,tidak keurus rumput pada panjang2,penjaga aja uda sisa beberapa orang,tiket masuk 50 rb/org,tidak seperti dl lagi ramai pengunjung.",-1
Tour guide museumnya ga ada tadi. Kita jadi kesulitan untuk bertanya tentang hal2 yang berkaitan dengan benda/aktifitas yang dipajang dalam museum.  Penanggalan dalam buku tamu tidak diperbarui kecuali atas inisiatif pengunjung sendiri.,-1
Untuk Overall bagus tetapi fasilitas fasilitas penunjang seperti WiFi tidak ada. Tempat ini juga belum terdapat Steaker Listrik (colokan listrik),-1
"taman satwa disini lebih banyak minusnya sih menurut saya :
1. tempatnya tidak di rawat dan dibersihkan dengan baik (seperti tempat terbengkalai)
2. karena tidak terawat dan kotor jadi banyak nyamuknya
3. satwanya terbatas hanya beberapa saja seperti rusa 1 ekor, beberapa burung merak, elang dan kakak tua, beberapa jenis monyet dan buaya
4. tempat bermain anak yang tidak terawat dan kotor",-1
"Tidak update yg skrng bahwa sdh tidak ada plosotan dan bak air mandi yg besar itu, jauh jauh dri samarinda ternyata zonk heheheh...masukannya lain kali tolong diupdate untuk fasilitasnya ya ,",-1
"Semarang Creative Gallery sells many creative products from Semarang mostly shirts, shoes, keychains, wallet and many more but the price quite pricey than we expected. Let's call this place as home made by using 'UMKM' words but the product and price are unreasonable 😕 Even for the price of mineral water/isotonic water are quiet pricey. No wonder if this place is quiet empty and nobody's being here when we come.

So since we're coming here already, we choose to stay for a bit at the Keris Cafe that serving many variants of coffee.",-1
"Buruk bgt dah. Turun dr Lembang curam bgt, jalanan bolong2 & sempit. Siap2 habisin kampas rem ya. Tiket masuk 50rb, bener2 gak worth it Karna dalamnya bau bgt, panas bgt, banyak nyamuk gak terawat. Minuman binatangnya pada lumutan, binatang pd kelaperan.
Mau liat burung ke Lembang Park Zoo aja aviarynya bersih bgt, ga bau & ga ada kotoran, gak kayak disini.",-1
Bahaya main di air tanpa pelampung.... Semoga tiketnya + asuransi,-1
"Came here on Thursday at noontime around 2PM. This bridge has no clear information, no sign, no directions on how to go upstairs, and the elevator downstairs in front of Siola building was out of service. It's not the type that clearly see where to up and down like normal bridge. The security of Siola on the first floor told me to go to the third floor to access the bridge. Very pity the two securities at the third floor (corner desk) whose constantly looked at their phone and when I asked direction guide, they rudely said cannot enter bridge only for officers of Siola. I asked so why that bridge was built in the first place. They were extremely rude to shoo me away. Stop us from passing. Go out and in again back and forth for nothing.",-1
"Hutan penggaron udah beda dr yg dlu, dlu pernah kesini 2019 buat foto katalog SMP dan vibe hutanya dpt bngt. Skrng udah gaboleh masuk ke hutannya, ktnya masi ada pembangunan",-1
"Haduh mbak,toiletnya dapet ember aja mau mandi susah,masih tidur udah diusir alus pake sound keras2",-1
Parkirnys luas..teduh.....gedung wayang nya   luas juga. Bagunan sedikit kurang d perhatikan ...Sekarang ada cafe nya......mantull........ Salam budaya,-1
"Saat pertama kali datang sangat bagus, kedua kalinya ternyata masih tahap renovasi. Semoga lebih bagus lagi, yang saya sayangkan hanya pegawai perkir yang tidak provesional, mengatakan hanya boleh parkir di area depan, ternyata setelah kami banyak mobil yang bisa parkir di dalam. Kami harus jalan jauh .",-1
"Lagi-lagi kebersihannya kurang diperhatikan.. Sebenarnya kalau pengelolanya mmperhatikan kebersihannya, lingkungannya lumayan bagus. Banyak spot yg instagramable, karena kurangnya kebersihan, jadi viewnya agak keganggu. Juga kurangnya pengawasan terhadap org2 yg main di pantai. Semoga kedepannya lebih diperhatikan masalah ini.",-1
"Area kamping pinggir pantai luas, dan lumayan bersih.
Harga 100 ribu/org
(Untuk anak dibawah 3 tahun gratis)
Sudah termasuk biaya kemping, instalasi listrik dan kamar mandi.
200 ribu sewa 1 tenda..
Kami sekeluarga 10 org dewasa
1 juta + 3 tenda Rp600 ribu
Hanya saja perlengkapan lampu untuk kemping di area seluas itu belum mumpuni... Untuk kemping weekend saja kabel + lampu ke tenda kehabisan dan tidak ada solusi dari pengurus selain untuk pengunjung usaha sendiri. Tidak menerima pembatalan/pengurangan pembayaran..
Pengunjung diwajibkan berbesar hati berkemah dalam kegelapan.",-1
"Salah satu contoh proyek yang terbengkalai karena pergantian kepemimpinan dalam pemerintahan.
tapi terlepas dari semua itu,  tugu ini tetep jadi ikon provinsi Sultra.",-1
Gila bener mahal amat tiket masuknya dihitung per orang 20rb...padahal begitu masuk biasa aja viewnya mana akses masuk sempit jika berpapasan sesama mobil,-1
Supir dan kenek nya nakal suka naikin penumpang sembarang dan ga bisa ke toilet karna jalan k toilet nya ketutup sama penumpang dibikin dr jalanan..dan ac nya mati sepanjang perjalan dr kota palembang smpe kota tangerang ngap panas dan bauk..mau pipis kepaksa nahan..,-1
"18 Mei 2024.. Banyak pedagang dan kotor padahal jaman walikota sebelumnya gak ada pedagang apa lagi sampai stay pakai meja dll, sekarang di tempat bermain anak banyak pedagang sampai area skate pun juga ada nutupin area skate, heran gak ada yg nertipin sama sekali..",-1
"Tamannya dan hewannya kurang terawat.
Padahal jika dirawat dengan baik mungkin bisa menjadi saya tarik untuk anak2",-1
"Went there on Tuesday and gosh, it’s like a dead area. The place is not well maintained and they charged for entry fees, seriously. Nothing over there and nearby also empty.",-1
"Tempat Bagus Pemandangan indah tapi untuk di bagian kolam, tempat parkir nya susah di pinggir jalan yang naik turun gunung. Air Kolam Kotor, Pelayanan kurang Ramah, Musik terlalu Keras sehingga terasa ribut menggangu kenyamanan, Mushollah Kotor tidak layak di gunakan sebagai tempat ibadah, Harga Tiket Mahal tidak Sesuai apa yang bisa di nikmati. NOTE PERTAMA DAN TERAKHIR DATANG KE SINI..",-1
"Semarang Creative Gallery sells many creative products from Semarang mostly shirts, shoes, keychains, wallet and many more but the price quite pricey than we expected. Let's call this place as home made by using 'UMKM' words but the product and price are unreasonable 😕 Even for the price of mineral water/isotonic water are quiet pricey. No wonder if this place is quiet empty and nobody's being here when we come.

So since we're coming here already, we choose to stay for a bit at the Keris Cafe that serving many variants of coffee.",-1
"Harga tiket masuk 15ribu/org, tempat luas namun secara fasilitas masih banyak yg kurang, seperti spot dermaga yang tidak terawat serta pantai yg kotor, buat gazebonya tolong diperbaiki not worth it spend 100ribu dengan kondisinya seperti itu.

Lokasinya cocok buat sunsetan dan rekomen buat main atv disini dan resto saung rindu alam. Itu aja",-1
"Tempatnya kurang terawat, butuh waktu 1 / 2 tahun lagi untuk mengembangkan nya",-1
"Setelah hujan banyak genangan air dan ada jg jalan yg amblas,sepertinya kurang perawatan..
Sayang sekali....",-1
Pantai yang indah tetapi sangat disayang kan lingkungan sangat kotor,-1
"Sekarang sepi tempatnya, panas banget dan gak ada hiburan. Mungkin karna datang pas hari lebaran, tapi kata orang sini emang gak disuruh lagi jualan disini. Jauh-jauh kesini tapi gak worth it🤷🏻‍♀️",-1
"Gak tau mau ngapain ke sini,  tapi karna rasa ingin tau apa saja yang ada  di sini,  terpaksa jalan dengan keluarga.  Apa yang kita dapat tifak sesuai atau tidak bernalas dengan jarak yang kita tempuh dengan keadaan yang kita dapati di lokasi.  Sunghuhsangat MENGECEWAKAN. Dengan wc yang tidak terurus,  Menyulitkan pengunjung.",-1
Taman yg sudah kurang terawat.,-1
"Tempatnya kurang terawat, butuh waktu 1 / 2 tahun lagi untuk mengembangkan nya",-1
"Tidak recomended,  lebih baik ke tempat wisata lain. Banyak sampah, harga makanan tinggi,  tdk teratur. Bagaimana ini Dinas Pariwisata Kota Padang, Dinas Kebudayaan Kota Padang, Dinas Kebersihan Kota Padang.
Pedagang memakan badan jalan, jadi bad mood ke sini, yg adanya kesel.",-1
Saat ini Taman Fly Over sdg berantakan krn terkena dampak pembangunan LRT. Not recomendded saat ini utk tempat refreshin.,-1
"Do not come here and waste a 40min drive from city centre.

A mangrove swamp full of rubbish, bridge that is a safety hazard with wide gaps, broken panels. Mangrove bridge is barely 100meters. Toilet doesn't have running water also.",-1
"Recommend buat ngadem sejenak.
Kopi b aja.
Pelayanan tidak ramah.
Seperti tidak niat... Di meja ngk ada tatakan gelas... Tidak di kasi tissue padahal pesen es kopi yang sudah pasti akan netes2...

Jika ke sini sangat di suggest ambil posisi duduk Deket jendela ya",-1
Permainan nya rusak semua. Ayunan perosotan dll,-1
,-1
"Cuma numpang duduk aja bisanya.
Pesan air kelapa original kok rasa air putih.
Air kelapanya seperti dicampur air gak ada rasa kelapanya, cukup sekali aja.
Rasa gak semahal harga nya.",-1
"Jalanan kesini sangat amat jelek. Pantainya kurang bersih. Tidak ada toilet umum. Kalau hanya mau melihat sunset, mendingan ke pelabuhan salodong.",-1
"Seru sekali, dapat pengalaman baru",-1
"Lokasi lumayan, akses mudah dijangkau, layanan lambat, makanan tidak rekomendasi (dingin,rasa biasa saja), lainnya minim info dari karyawan tentang apa yg disediakan disini. Kebersihan juga kurang. Tidak rekomendasi kecuali bila ada improvisasi dari management",-1
"We visited here today with our children expecting different. This is sadly not very nice to visit or play, please save your time and experience something else in Surabaya. The playground is broken, there’s a lot of dirt and not very well maintained garden, plants or bamboo. Side street vendor for a cafe, there is a walking path/road around the place which is very broken. Unfortunate to see such a place so run down which has so much potential. We were however happy to get outdoors and at least walk around in some fresh air.",-1
"Hari ini, Rabu 31 Januari pukul 14.45 WIB saya dan temen sampai di lokasi ini dengan berjalan kaki dari stasiun. Lokasi tidak buka, sepertinya tidak terawat",-1
agak laen airnya sekarang....,-1
"18 Mei 2024.. Banyak pedagang dan kotor padahal jaman walikota sebelumnya gak ada pedagang apa lagi sampai stay pakai meja dll, sekarang di tempat bermain anak banyak pedagang sampai area skate pun juga ada nutupin area skate, heran gak ada yg nertipin sama sekali..",-1
Kolam renangnya sudah tidak terurus. Byk sampah disamping2 pas masuk ada kolam panjang keliling kecilnya kotor airnya ada sampahnya jga 2024,-1
"The environment of this place is bad.. Not well maintain..We dont even see any rabbit here, as my kids keep on asking me where is the rabbit.. In photo taken, it looks nice but the real situation is not as good as in the photo..",-1
Indah,-1
"Pantai Angkasa Indah, pertama kali buka beberapa tahun lalu dan fasilitas yang tersedia belum terlalu lengkap tapi karena baru maka tempat bermain seperti ayunan dan jungkat jungkitnya masih bagus. Tapi sekarang akses masuk harus bayar lumayan mahal (per orang Rp. 10.000 belum dengan parkir Rp.5.000) yang tidak sebanding dengan fasilitas dan kebersihan yang cukup mengenaskan. Pantainya tidak terlalu kotor dibandingkan  pertama buka tapi banyak koral dan pecahan botol. Kesimpulannya pantai ini punya potensi bagus untuk wisata tapi harus dikelola lebih baik lagi.",-1
"Tempat campingnya bagus, dekat juga sama Pekanbaru. cuma sayang aja waktu saya ngecamp ada ibu-ibu yang karokean sampai jam 4 subuh. tak tau ya ibu ini tamu atau pengurus, cuma memang sangat mengganggu waktu istirahat. semoga pengurus Okura bisa lebih menertibkan jam tenang untuk malam hari biar suasana ngecamp makin kondusif",-1
Sepi sekarang... Makin gak enak di pantai ciptaland di tambah lg masuk kendaraan mobil 20 rb & motor 10 rb tiket pun tak di kasih sama penjaganya orang flores2... Hadeeeehhh,-1
"Pantai esek-esek, kalau bukan orang setempat jangan kesana deh. Preman tukang palaknya banyak banget. Modusnya buat kebersihan, buat sewa tempat lah, parkir lah.

Kalau mau preweed dan photoshoot mending gak usah deh, dipalakin juga. 50.000 per tempat.

Pariwisata kota Padang gak bagus lagi, mending ke arah pesisir selatan pantainya bagus-bagus juga, bersih. Kota Pariaman juga gak kalah bagus... Dan yang terpenting kebersihan dan kenyamanan wisatawan yang berkunjung, gak banyak pungli, gak banyak aturannya asalkan sopan.",-1
"Sebenrnya pantainya bagus hanya saja pengelolanya  tidak profesional, hanya jarak +/-200  sdh beda lagi pengelolanya dan harus bayar lagi, tidak terawat (kotor).
Harus ada perhatian dr pemerintah daerah, jgn asal2an.
Sayang potensinya bagus",-1
"Tempatnya bagus. Biaya masuk pun murah. Untuk sepeda kena 2000 plus biaya masuk orang 1000/kepala. Sepeda motor 5.000 plus biaya masuk orang 1000/kepala. Mobil 10.000 plus biaya masuk orang 1000/kepala. Sebenarnya sangat cocok mengajak anak-anak dan keluarga kesini tapi sayang sekarang ada tempat penyewaan motor2an 2 tak sehingga udara menjadi tidak segar, selain itu ditemukan penumpukan sampah dan ada yang sampe jatuh dari tempat sampah",-1
"Masuk Rp 5000 utk dewasa. Anak2 <15 tahun gratis.
Masuk langsung naik odong2 harga Rp 10.000 dewasa, anak Rp 5000. Diajak keliling ke rusunawa 😂

Binatangnya ada beberapa aja.. Pada kelaperan. Jadi kalau kesini ya udah bantu2 beli wortel dan kacang panjang deh kasian pada kelaperan.

Tempatnya jelas gak kerawat ya. Beberapa wahana ga dipikirin dengan baik apakah orang kepanasan apa engga. Yah overall kerasa panas dan gersang aja..

Di dalam sini cuma 30 menit, udah selesai.. Kalau mau mending bawa rantang, makan2 di bawah pohon pakai tikar.",-1
"Kalau profit banyak jangan cuma dipake buat foya-foyan sendiri aja, coba di buat untuk manage kolam lumutanny kek atau renovasi beberapa tempat supaya lebih layak di pijak ini tempat sebelas dua belas kek krabby land",-1
"Htm dengan tempatnya Menurutku kurang worth it, hanya ada spot foto itupun hanya sebentar dan membosankan..",-1
"Sekarang terlihat makin kotor, juga bau tak sedap, seperti tdk terurus... Kolam kecil yg di sekeliling itu terlihat kotor dan jorok.
Meskipun jalan sdh mulai di baiki, tp ttp tdk memuaskan",-1
