label,text
-1,dipisah transaksi online non onlineantrian ribetknp ribet lancarfasilitas ajapemkot bikin repot warga pingin berlibur
-1,kecewa banget attitude satpam taman angsa menegur bahasa yg sopan berpendidikan salah ciri satpam yg menegur bekas jahitan bibirnya satunya membawa sound musik tolong management memperhatikan membina satpam yg bertugas
-1,la buruk nya lorong underpass kejadian tanggal juni pagi org begal yg tdk dikenal membawa celurit ukuran yg muncul dr arah yg tdk hnya mengambil motor sy ttapi skalian membunuh sy smpai skrg motor sy tdk tp trauma nya msh terbayang smpai yg buruk ny dibwah underpass tdk cctv pos polisi krn d bwah situ yg berbahaya dbndingkan bgian untk yg berhati klo emng ad cr nangkep sipembegal bakar aja hidup biar dy tau rs ny org yg kena begal
-1,laen airnya
-1,masuk kesini gara paket bundle lodge maribaya eh spot nya cocok anak makan nyaman lalatnya
-1,pasar tradisional yg kenal masyarakat nya membantu masyarakat nya utk membeli kebutuhan sehari nya utk berbelanja
-1,lauik taplau pantai padang spot bagus kafe menarik hotel bagus permainan anakanak pantai area parkir tersedia pinggir jalan raya menjual makanan laut sea food kelapa muda segar pengelolaan pantai buruk juru parkir gaya preman tukang palak toilet kotor kenyamanan wisatawan pantai padang terjaga hargaharga makanan mengerjai wisatawan harga makanan minuman harga wajar pedagang menjaga kebersihan kenyamanan pengunjung wisatawan kota padang pemerintah kota daerah berdaya mengatasi permasalahan sosial dinas pariwisata masuk angin pengelolaan toilet bersih layak membenahi kebersihan semoga ulasan memicu perbaikan disegala sektor pengampu kebijakan prilaku masyarakat area pantai padang
-1,came here on thursday at noontime around pm this bridge has no clear information no sign no directions on how to go upstairs and the elevator downstairs in front of siola building was out of service its not the type that clearly see where to up and down like normal bridge the security of siola on the first floor told me to go to the third floor to access the bridge very pity the two securities at the third floor corner desk whose constantly looked at their phone and when i asked direction guide they rudely said can not enter bridge only for officers of siola i asked so why that bridge was built in the first place they were extremely rude to shoo me away stop us from passing go out and in again back and forth for nothing
-1,kecewa berat keluarga air mancurnya tdk dinyalakan nyalanya ya yg daerah tau jadwalnya tdk tau aja tdk diupdate dimanapun jadwal menyalakan air mancurnya weekend nyala momennya pas liburan jd liburan solo skalian lihat air mancurnya
-1,tolong tertibkan lg stasiun poncol pungli uang paksa penumpang driver ojol trims
-1,bagus suka duduk pengunjung gazebo tempati rekomendasikan ramai kepanasan duduk view lautnya lebar kebanyakan lihat sampah rumah tepi sungai tutup pepohonan bakau ujung laut
-1,sih bagus air mancur yg muncul jam sore sayangnya anak diperbolehkan bermain air situ taman puring anak diperbolehkan bermain air mancur
-1,p bagus deng harga tiket terjangkautapi sayang ndak terawat dp aer kotor riki pulang mandi tgl okt kemarin suka mandi so gatal samua tape badan saran kalo krn orang ja mandi baiknya depe aer ba jalan so warna abu abu kasiang tu aer
-1,update yg skrng sdh plosotan bak air mandi yg dri samarinda zonk hehehehmasukannya kali tolong diupdate fasilitasnya ya
-1,yg bagus bumblebee aja lainya gk ganti baju kiri pengap atasnya dak cor g nafas ga ventilasi ntah yg pikir team arsiteknya lantai samping kolam lantai bilas ganti baju licin anak sy terpleset x yg pikir team arsiteknya bilas air mati nyala itupun rebutan antri sm orang kurangnya team penjagaan jd yg mudah rusak anak yg buang sampah sembarangan minim sampah tersedia
-1,kepedulian masyarakat kebersihan lingkungan masyarakat membuang sampah sembarangan disediakan tong sampah fasilitas rusak trotoar lantai taman kolam kotor sampah sling baja dibiarkan rusak
-1,tinggal monumen pemprov tolong perhatikan taman kota terbengkalai sayang merapikan rumput nya aja gak
-1,tdk terawatsepi tdk recomended sayang
-1,anak anak nyusup manjat pagarr nga bayar tiket sangatt mengganggu nga adabb loncat loncat duduk mushola saran tambahkan pagar kawattt anak anak aja nyusupp pencuri buruk lagisaya tau bagus hewan dalamnnya sajaa pentingg
-1,bagus permainan jl water boom
-1,the environment of this place is bad not well maintainwe dont even see any rabbit here as my kids keep on asking me where is the rabbit in photo taken it looks nice but the real situation is not as good as in the photo
-1,kali taman kamis jogging berempat taman sore jogging berempat didatangi lakilaki menawarkan jasa menyemir sepatu pemaksaan ditolak sopan bersangkutan memaksa nada pemerasan mencoba mengikuti berempat lakilaki mengikuti memutuskan pulang air mancur spbumie ayam sinar utama motor teman dilempar pria memaksa taman dilempar lakilaki alat menyemir sepatunya motor dihadang lampu hijau pria gestur memukul berasumsi diikuti pria seberang jalan tolong dinas terkait harap diperhatikan keamanan kenyamanan pengguna fasilitas
-1,aipenuh sampah plastik dimano toilet dikit nian yg buka cak toilet baeselebihnyo dikunci jadikan jakabaring nih bisnis dak papolah bareng swasta adoke les cak les berenang les volly dll dripada terbengkalai mak jadike tempatnyo bersih nian bisniske bae les smuonyo dibuka danaunyo segalonyo bersihhhjadike mahal dak papo terawat nian tp mahal nian gek katek yg nak kesanokatek yg nak ngeles puloo klo mahal
-1,pemandangan bagus terletak tepi sungai pembelian keping alangkah baiknya terikat keping perbedaannya transaksi nilai rupiah nya makanan kulinernya bagus gorengan tolong perhatikan tisu musholla parkir toilet bagus
-1,sungainya kotor
-1,sebombastis difoto diberitakan jalan masuk menyeramkan mengajak anak jalan setapak sempit curam lingkungan singup menyeramkan
-1,pantai indah disayang lingkungan kotor
-1,lapangan
-1,wakil rakyat piayu terapi jalan berlubang laka akibat jalan berlubang tindakan aparat lurah camat
-1,mohon maaf mohon pd pengelola menghapus photo krn situasi sdh layak utk wisata keluarga
-1,bgt kurangnya taman bersantai istirahat gak nyaman ditempat bgt pengamennya dikasih dateng dikasih gak bkl pergi anak yg nyamperin duit tukang parkir nya bad attitude
-1,kotor maksiat yg pacaranminum berteriak dengah bahasa kotor
-1,jelek gada musholanya makanan cabe ngasih makan jualan cabe
-1,tempatnya luas pohon sayang petugas gedung informasi datengin tetep ngobrol bareng makan makan pengunjung ga dihiraukan cuman mendekat negur sepatunya harap dilepas yaa jahe merah dimana track dihutan yg ramah anggrek pengunjung dijelasin welcome sempet karcis aja kedlm ditemani pembibitan disana petugasnya orang pembibitan bayar masuk k dewasa k anak worth
-1,gambar
-1,taman bagus mudah jangkau sayangnya pinggir taman pakai parkir mobil pribadi penduduk taman
-1,jalanan kesini jelek pantainya bersih toilet sunset mendingan pelabuhan salodong
-1,bad management cant run a great event thats beneficial for all parties my advice for umkm considering to open food stand in ocarina is simply just dont it is not suitable for umkm they charged k for days event but their place was mostly so dead save your money dont pay for that amount they advertise because their visitor number is fewer than the visitor on public cemetery near ramadhan season lol so not worth it to the management please get better ideas to engage more visitors and find good reasoning before you set your rent fee k for days what a lie the event was only for days and at least provide a dry place you put us on some pond lol wont ever come back here
-1,yg berpotensi wisata yg menyenangkan dibersihkan dijaga dibebaskan pungli yg gak waduk warung nasi kuning yg enak menubya lumayan lengkap
-1,kemari pagi pagi bgt januari pagi niatnya parkir dipinggir pantai aja menikmati sepinya januari nganterin lansia beserta cucu cucunya yg barikade area pantai beli tiket online notifikasi kondisi lokasi yg dibarikade barikade pintu masuk ngga edukasi petugas tiket peta lokasi kantong parkir terdekat yg mbak pintu masuk malas menyenangkan komunikasi client disisi pintu penumpang ancol nih pr disisi managemen sdm ngobrol pedagang merasakan jalan dibarikade bikin bingung buang buang pagi pagi kemari ngga gunanya buang buang uang dalem kalo ngantri bis wira wiri nyari yg nyaman tau gini nggak masuk ancol deh
-1,masuk kesini gara paket bundle lodge maribaya eh spot nya cocok anak makan nyaman lalatnya
-1,mei pedagang kotor jaman walikota gak pedagang stay pakai meja dll bermain anak pedagang area skate nutupin area skate heran gak yg nertipin
-1,pantai nya bagus yg mengelola yg mamaknya gak ramah anjir fak gw teh masuk bayar gua make uang bngst
-1,this is a park in semarang a city in central java i think it will be implemented with a similar concept to taman mini in jakarta currently there is no operational management at all so you can think of it as virtually nonoperating except for some areas it seems necessary to manage it well for the local residents the current state should be considered as just a look around the surrounding traditional buildings
-1,gambar
-1,pantai tumpukan batu karangkarcis tiket masuk masuk k alias resmibekas villa tinggal puing cocok uji nyali film horor
-1,semenjak pasca pandemi penurunan ya pengunjung kualitas fasilitas wahana harga weekend k gitu aja spotfoto fotoin tim malang night paradise file cetak fotonya bayar yg lumayan mahal dg kualitas kertas yg b aja mendingan deh
-1,sebombastis difoto diberitakan jalan masuk menyeramkan mengajak anak jalan setapak sempit curam lingkungan singup menyeramkan
-1,menyedihkan rumah khas kabupaten kota jateng nampak terawat jamur tumbuh dimanamana sayang mestinya jalannya berwarna hiasan nampak menarik rumput mendominasi sungai nampak airnya keruh menggenang bersampah jam buka loketnya sepi yg duduk nampak berseragam nampak sibuk berkegiatan mengabaikan pengunjung yg lumina bersih jalannya bangunan duduk nampak terawat sewa baju foto yg buka penjual makanan area tutup harga tiket masuknya ntah pagi petang yg didapati berbeda pagi kapal keliling danau dibook rombongan menunggu seat kapal orang anak bebekan dikasih kebebasan sepi makasih mas yg jaga berseragam minimal berusaha ramah jam anak berusia th pulang penuh kekecewaan komidi putar d cinema goulf sewa baju yg buka science center masuk petugas ruangan garing pencahayaan pengaturan suhu yg memadai alat demonya rusak jalan halte brt loket lumayan dufan yg shuttle halte transjakarta halte prpp akses gate grand maerakaca pedestarian yg aman pejalan kaki berbagi mobil terpaksa jalan melewati mobil yg ngetem sisi jalan dibawah flyover bandara pengen ngasih skor bintang tambahkan bintang khusus staf gate bernama mbak alif namanya nama anak alifya yg mengantar anak yg kelelahan berjalan gate halte brt terdekat semoga mbaknya senantiasa sehat bahagia
-1,rabu januari wib temen lokasi berjalan kaki stasiun lokasi buka terawat
-1,semarang creative gallery sells many creative products from semarang mostly shirts shoes keychains wallet and many more but the price quite pricey than we expected lets call this place as home made by using umkm words but the product and price are unreasonable even for the price of mineral waterisotonic water are quiet pricey no wonder if this place is quiet empty and nobodys being here when we come so since were coming here already we choose to stay for a bit at the keris cafe that serving many variants of coffee
-1,malas main tukang palaknya tukang parkirnya kadang senaknya biaya parkirnya pengamen menyebalkan suasana santai ngga enak jualan kadang bikin harga makanan beli makanan harganya pantainya kotor bersih
-1,tempatnya sejuk cocok berolahraga dihari minggu sayangnya sampahnya diperhatikan
-1,pantai nya bagus yg mengelola yg mamaknya gak ramah anjir fak gw teh masuk bayar gua make uang bngst
-1,mengecewakan hewan nya kebun binatang penjaga informasi hewan hewan pindah wisata lagoi
-1,malas main tukang palaknya tukang parkirnya kadang senaknya biaya parkirnya pengamen menyebalkan suasana santai ngga enak jualan kadang bikin harga makanan beli makanan harganya pantainya kotor bersih
-1,pantai nya bagus yg mengelola yg mamaknya gak ramah anjir fak gw teh masuk bayar gua make uang bngst
-1,kotor sampah berserakan bau sedap sampah menumpuk air diretensinyatidak sehat jogging sekedar bersantaidulu palembang dikenal dgn kota bari cerminan bersih aman rapi indahdimana sampah menumpuk berserakansungguh bikin nyaman
-1,penjaga taman membingungkan taman negara masyarakat well dasarnya yg nilai warga pemerintah otomatis bintang overall publik gak kemari cari
-1,gambar
-1,pengendara kendaraan melintasi jalur bukit daeng berhatihati bukit daeng rawa kecelakaan
-1,kepedulian masyarakat kebersihan lingkungan masyarakat membuang sampah sembarangan disediakan tong sampah fasilitas rusak trotoar lantai taman kolam kotor sampah sling baja dibiarkan rusak
-1,taman luas tp tdk terawat malam gelap krna tdk penerangan sx
-1,sih bagus air mancur yg muncul jam sore sayangnya anak diperbolehkan bermain air situ taman puring anak diperbolehkan bermain air mancur
-1,sorry to say yg menarik duduk kursi tingkat bus penumpang berebutan duduk diatas alhasil bertukar rute gantian kursi bus kotor kondisinya rusak sandaran ditegakkan sampah kursi didalam nyamuk pemandu komunikatif penjelasan singkat bangunan bersejarah jl slamet riyadi pasar sisanya diam memegang mic info berhenti toko mempersilahkan penumpang turun durasi berhentinya disayangkan berhenti toko batikbaju yg durasinya penumpang anak bosan mainan lantai bus anakku merengek pulang menikmati rute sungguh disayangkan perjalanan yg membosankan seru anak semoga kedepannya lg
-1,nya gk terrawat masuk orang berkarat anak takutnya kena luka
-1,kondisi jalan oleng pengendara bermotor kecepatan aspal alihalih pengecoran semen
-1,sih bagus air mancur yg muncul jam sore sayangnya anak diperbolehkan bermain air situ taman puring anak diperbolehkan bermain air mancur
-1,supir kenek nya nakal suka naikin penumpang sembarang ga toilet karna jalan k toilet nya ketutup penumpang dibikin dr jalanandan ac nya mati perjalan dr kota palembang smpe kota tangerang ngap panas baukmau pipis kepaksa nahan
-1,tempatnya bagus biaya masuk murah sepeda kena plus biaya masuk orang kepala sepeda motor plus biaya masuk orang kepala mobil plus biaya masuk orang kepala cocok mengajak anakanak keluarga kesini sayang penyewaan motoran udara segar ditemukan penumpukan sampah sampe jatuh sampah
-1,fasilitas uszhur ga pergantian
-1,bgt kurangnya taman bersantai istirahat gak nyaman ditempat bgt pengamennya dikasih dateng dikasih gak bkl pergi anak yg nyamperin duit tukang parkir nya bad attitude
-1,taman fly over sdg berantakan krn terkena dampak pembangunan lrt not recomendded utk refreshin
-1,sepi wisata iniga pengunjung lagitidak keurus rumput panjangpenjaga aja uda sisa orangtiket masuk rborgtidak dl ramai pengunjung
-1,tour guide museumnya ga kesulitan berkaitan bendaaktifitas dipajang museum penanggalan buku tamu diperbarui kecuali inisiatif pengunjung
-1,overall bagus fasilitas fasilitas penunjang wifi steaker listrik colokan listrik
-1,taman satwa minusnya sih tempatnya rawat dibersihkan terbengkalai terawat kotor nyamuknya satwanya terbatas rusa ekor burung merak elang kakak tua jenis monyet buaya bermain anak terawat kotor
-1,update yg skrng sdh plosotan bak air mandi yg dri samarinda zonk hehehehmasukannya kali tolong diupdate fasilitasnya ya
-1,semarang creative gallery sells many creative products from semarang mostly shirts shoes keychains wallet and many more but the price quite pricey than we expected lets call this place as home made by using umkm words but the product and price are unreasonable even for the price of mineral waterisotonic water are quiet pricey no wonder if this place is quiet empty and nobodys being here when we come so since were coming here already we choose to stay for a bit at the keris cafe that serving many variants of coffee
-1,buruk bgt dah turun dr lembang curam bgt jalanan bolong sempit habisin kampas rem ya tiket masuk rb bener gak worth it karna dalamnya bau bgt panas bgt nyamuk gak terawat minuman binatangnya lumutan binatang pd kelaperan liat burung lembang park zoo aja aviarynya bersih bgt ga bau ga kotoran gak kayak
-1,bahaya main air pelampung semoga tiketnya asuransi
-1,came here on thursday at noontime around pm this bridge has no clear information no sign no directions on how to go upstairs and the elevator downstairs in front of siola building was out of service its not the type that clearly see where to up and down like normal bridge the security of siola on the first floor told me to go to the third floor to access the bridge very pity the two securities at the third floor corner desk whose constantly looked at their phone and when i asked direction guide they rudely said can not enter bridge only for officers of siola i asked so why that bridge was built in the first place they were extremely rude to shoo me away stop us from passing go out and in again back and forth for nothing
-1,hutan penggaron udah beda dr yg dlu dlu kesini foto katalog smp vibe hutanya dpt bngt skrng udah gaboleh masuk hutannya ktnya masi pembangunan
-1,haduh mbaktoiletnya dapet ember aja mandi susahmasih tidur udah diusir alus pake sound keras
-1,parkirnys luasteduhgedung wayang nya luas bagunan d perhatikan cafe nyamantull salam budaya
-1,kali bagus kalinya tahap renovasi semoga bagus sayangkan pegawai perkir provesional parkir area mobil parkir jalan
-1,lagilagi kebersihannya diperhatikan pengelolanya mmperhatikan kebersihannya lingkungannya lumayan bagus spot yg instagramable kurangnya kebersihan viewnya keganggu kurangnya pengawasan org yg main pantai semoga kedepannya diperhatikan
-1,area kamping pinggir pantai luas lumayan bersih harga ribuorg anak dibawah gratis biaya kemping instalasi listrik kamar mandi ribu sewa tenda sekeluarga org dewasa juta tenda rp ribu perlengkapan lampu kemping area seluas mumpuni kemping weekend kabel lampu tenda kehabisan solusi pengurus pengunjung usaha menerima pembatalanpengurangan pembayaran pengunjung diwajibkan berbesar hati berkemah kegelapan
-1,salah contoh proyek terbengkalai pergantian kepemimpinan pemerintahan terlepas tugu tetep ikon provinsi sultra
-1,gila bener mahal tiket masuknya dihitung orang rbpadahal masuk aja viewnya akses masuk sempit berpapasan mobil
-1,supir kenek nya nakal suka naikin penumpang sembarang ga toilet karna jalan k toilet nya ketutup penumpang dibikin dr jalanandan ac nya mati perjalan dr kota palembang smpe kota tangerang ngap panas baukmau pipis kepaksa nahan
-1,mei pedagang kotor jaman walikota gak pedagang stay pakai meja dll bermain anak pedagang area skate nutupin area skate heran gak yg nertipin
-1,tamannya hewannya terawat dirawat tarik anak
-1,went there on tuesday and gosh its like a dead area the place is not well maintained and they charged for entry fees seriously nothing over there and nearby also empty
-1,bagus pemandangan indah kolam parkir nya susah pinggir jalan turun gunung air kolam kotor pelayanan ramah musik keras ribut menggangu kenyamanan mushollah kotor layak ibadah harga tiket mahal sesuai nikmati note
-1,semarang creative gallery sells many creative products from semarang mostly shirts shoes keychains wallet and many more but the price quite pricey than we expected lets call this place as home made by using umkm words but the product and price are unreasonable even for the price of mineral waterisotonic water are quiet pricey no wonder if this place is quiet empty and nobodys being here when we come so since were coming here already we choose to stay for a bit at the keris cafe that serving many variants of coffee
-1,harga tiket masuk ribuorg luas fasilitas yg spot dermaga terawat pantai yg kotor gazebonya tolong diperbaiki not worth it spend ribu kondisinya lokasinya cocok sunsetan rekomen main atv resto saung rindu alam aja
-1,tempatnya terawat butuh mengembangkan nya
-1,hujan genangan air jg jalan yg amblassepertinya perawatan sayang
-1,pantai indah disayang lingkungan kotor
-1,sepi tempatnya panas banget gak hiburan karna pas lebaran orang emang gak disuruh jualan jauhjauh kesini gak worth it
-1,gak tau ngapain karna tau terpaksa jalan keluarga tifak sesuai bernalas jarak tempuh dapati lokasi sunghuhsangat mengecewakan wc terurus menyulitkan pengunjung
-1,taman yg terawat
-1,tempatnya terawat butuh mengembangkan nya
-1,recomended wisata sampah harga makanan tdk teratur dinas pariwisata kota padang dinas kebudayaan kota padang dinas kebersihan kota padang pedagang memakan badan jalan bad mood yg kesel
-1,taman fly over sdg berantakan krn terkena dampak pembangunan lrt not recomendded utk refreshin
-1,do not come here and waste a min drive from city centre a mangrove swamp full of rubbish bridge that is a safety hazard with wide gaps broken panels mangrove bridge is barely meters toilet doesnt have running water also
-1,recommend ngadem kopi b aja pelayanan ramah niat meja ngk tatakan gelas kasi tissue pesen es kopi netes suggest ambil posisi duduk deket jendela ya
-1,permainan nya rusak ayunan perosotan dll
-1,numpang duduk aja bisanya pesan air kelapa original air putih air kelapanya dicampur air gak kelapanya aja gak semahal harga nya
-1,jalanan kesini jelek pantainya bersih toilet sunset mendingan pelabuhan salodong
-1,seru pengalaman
-1,lokasi lumayan akses mudah dijangkau layanan lambat makanan rekomendasi dinginrasa minim info karyawan yg disediakan kebersihan rekomendasi kecuali improvisasi management
-1,we visited here today with our children expecting different this is sadly not very nice to visit or play please save your time and experience something else in surabaya the playground is broken theres a lot of dirt and not very well maintained garden plants or bamboo side street vendor for a cafe there is a walking pathroad around the place which is very broken unfortunate to see such a place so run down which has so much potential we were however happy to get outdoors and at least walk around in some fresh air
-1,rabu januari wib temen lokasi berjalan kaki stasiun lokasi buka terawat
-1,laen airnya
-1,mei pedagang kotor jaman walikota gak pedagang stay pakai meja dll bermain anak pedagang area skate nutupin area skate heran gak yg nertipin
-1,kolam renangnya terurus byk sampah disamping pas masuk kolam keliling kecilnya kotor airnya sampahnya jga
-1,the environment of this place is bad not well maintainwe dont even see any rabbit here as my kids keep on asking me where is the rabbit in photo taken it looks nice but the real situation is not as good as in the photo
-1,indah
-1,pantai angkasa indah kali buka fasilitas tersedia lengkap bermain ayunan jungkat jungkitnya bagus akses masuk bayar lumayan mahal orang rp parkir rp sebanding fasilitas kebersihan mengenaskan pantainya kotor dibandingkan buka koral pecahan botol kesimpulannya pantai potensi bagus wisata dikelola
-1,campingnya bagus pekanbaru sayang aja ngecamp ibuibu karokean jam subuh tau ya tamu pengurus mengganggu istirahat semoga pengurus okura menertibkan jam tenang malam biar suasana ngecamp kondusif
-1,sepi gak enak pantai ciptaland lg masuk kendaraan mobil rb motor rb tiket kasih penjaganya orang flores hadeeeehhh
-1,pantai esekesek orang kesana deh preman tukang palaknya banget modusnya kebersihan sewa parkir preweed photoshoot mending gak deh dipalakin pariwisata kota padang gak bagus mending arah pesisir selatan pantainya bagusbagus bersih kota pariaman gak kalah bagus terpenting kebersihan kenyamanan wisatawan berkunjung gak pungli gak aturannya sopan
-1,sebenrnya pantainya bagus pengelolanya profesional jarak sdh beda pengelolanya bayar terawat kotor perhatian dr pemerintah daerah jgn asalan sayang potensinya bagus
-1,tempatnya bagus biaya masuk murah sepeda kena plus biaya masuk orang kepala sepeda motor plus biaya masuk orang kepala mobil plus biaya masuk orang kepala cocok mengajak anakanak keluarga kesini sayang penyewaan motoran udara segar ditemukan penumpukan sampah sampe jatuh sampah
-1,masuk rp utk dewasa anak gratis masuk langsung odong harga rp dewasa anak rp diajak keliling rusunawa binatangnya aja kelaperan kesini ya udah bantu beli wortel kacang deh kasian kelaperan tempatnya gak kerawat ya wahana ga dipikirin orang kepanasan engga yah overall kerasa panas gersang aja menit udah selesai mending bawa rantang makan pohon pakai tikar
-1,profit dipake foyafoyan aja coba manage kolam lumutanny kek renovasi layak pijak sebelas belas kek krabby land
-1,htm tempatnya menurutku worth it spot foto itupun sebentar membosankan
-1,kotor bau sedap tdk terurus kolam yg sekeliling kotor jorok jalan sdh baiki tp ttp tdk memuaskan
-1,lauik taplau pantai padang spot bagus kafe menarik hotel bagus permainan anakanak pantai area parkir tersedia pinggir jalan raya menjual makanan laut sea food kelapa muda segar pengelolaan pantai buruk juru parkir gaya preman tukang palak toilet kotor kenyamanan wisatawan pantai padang terjaga hargaharga makanan mengerjai wisatawan harga makanan minuman harga wajar pedagang menjaga kebersihan kenyamanan pengunjung wisatawan kota padang pemerintah kota daerah berdaya mengatasi permasalahan sosial dinas pariwisata masuk angin pengelolaan toilet bersih layak membenahi kebersihan semoga ulasan memicu perbaikan disegala sektor pengampu kebijakan prilaku masyarakat area pantai padang
-1,sebombastis difoto diberitakan jalan masuk menyeramkan mengajak anak jalan setapak sempit curam lingkungan singup menyeramkan
-1,overall bagus fasilitas fasilitas penunjang wifi steaker listrik colokan listrik
-1,tolong pengurusnya tempatnya perbaiki dijadikan wisata pas buka aja bagus hancur kasihan orang yg mencari rehat hiruk pikuk perkotaan
-1,burjoland its better gak nyamuk makanannya murah pelayanannya ramah
-1,kesini wisata nggak dirawatkolam renang kotor bangettrus duduk area pancing ikan anak kotor banget kotoran burungnyapokoknya wisata taman lele nggak bagusharus benahidemi kenyamanan pengunjungnya
-1,totally overrated each person pay and car park the ticket can be exchange only to mineral water sprite or coca cola which we boicot for management please change it to something else if you just want to hangout without really swim in the beach wont recommend it better go visit other cafes nearby cpi or losari there are few food tenants with quite pricy snacks and we are told if want to sit in their wood chair or grass the minimum spend is k are you kidding wont be back anyway is it even legal for a private entity to own a beach
-1,kesini wisata nggak dirawatkolam renang kotor bangettrus duduk area pancing ikan anak kotor banget kotoran burungnyapokoknya wisata taman lele nggak bagusharus benahidemi kenyamanan pengunjungnya
-1,kecewa berat keluarga air mancurnya tdk dinyalakan nyalanya ya yg daerah tau jadwalnya tdk tau aja tdk diupdate dimanapun jadwal menyalakan air mancurnya weekend nyala momennya pas liburan jd liburan solo skalian lihat air mancurnya
-1,salah objek wisata menarik akses lokasi terawat krn jalanan yg rusak nyaman disarankan berkunjung musim hujan
-1,bagus permainan jl water boom
-1,direkomendasikan dikunjungi dirawat karenan sepi pengunjung dana utk perawatan
-1,bagus suka duduk pengunjung gazebo tempati rekomendasikan ramai kepanasan duduk view lautnya lebar kebanyakan lihat sampah rumah tepi sungai tutup pepohonan bakau ujung laut
-1,sayang berkunjung tgl pagi kondisi terawat rumput liar ruangan ikan kosong satwanya ular piton tdk binturong lesu makan rusa mudahn kedepannya ditambah yg jantan mudahn kedepannya hewan endemik kalimantan macan dahan kucing batu kucing hutan menggembirakan burung merak nice semoga pemerintah kota banjarmasin pemprov kalsel memperhatikan perawatannya kebersihannya petugas hewannya dll banjarmasin kebun binatang pulau jawa satunya binatang ya taman satwa jahri saleh
-1,buruk bgt dah turun dr lembang curam bgt jalanan bolong sempit habisin kampas rem ya tiket masuk rb bener gak worth it karna dalamnya bau bgt panas bgt nyamuk gak terawat minuman binatangnya lumutan binatang pd kelaperan liat burung lembang park zoo aja aviarynya bersih bgt ga bau ga kotoran gak kayak
-1,kesini dibuka layak pakai bener bener terbengkalai wahananya
-1,penghijauan coba kasih pohon yg bs brmanfaat sprti buahan kalo skarang tanaman skitar bikin serem sungaikali nya jg butuh peremajaan tdk sprti parit
-1,sayang bersejarah peninggalan abad kondisinya terurus area tanah yg luas dibangun replika rumah adat daerah sulsel sayang terawat taman gersang orang replika rumah adat nongkrongpertemuan gitu dijaga biar terawat rusak kecewa dinas pariwisatanya gimana
-1,tolong pengurusnya tempatnya perbaiki dijadikan wisata pas buka aja bagus hancur kasihan orang yg mencari rehat hiruk pikuk perkotaan
-1,pas kesana tdk ad yg jualanmau masuk bawa mobil hrus bayar rbdlu rame rb aja penjaganyaskrng krna sepi jdi
-1,tempatnya sejuk cocok berolahraga dihari minggu sayangnya sampahnya diperhatikan
-1,pembenahanperawatan lingkungan
-1,terawat panas petugasnya tmn petugas nggak tau yg duduk semeja yg jual tiket merokok ruangan ya udah pengap ngerokok debu tebel bgt smp bersin
-1,bismillah sedih liat nyabanyak sampah berserakanpengunjung yg ta menjaga kebersihandan saran meter disepanjang jembatan dibawah jembatan tersedia sampahsemoga menjaga fasilitas yg tersedia
-1,kacau gk sebagus skrng bnyk sampah plastik area air terjun tambang area tambang gk kacau rawat
-1,mei pedagang kotor jaman walikota gak pedagang stay pakai meja dll bermain anak pedagang area skate nutupin area skate heran gak yg nertipin
-1,cottage lumayan asri suasananya teduh ekor kera berkeliaran rekreasi cocok atraksi wahana hotel tutup lantai kolam renang berlumut duduk disekitar danau overall udah wisata udah ditinggalkan gitulah
-1,air kolam renang kotor diganti air wahana bermain hidup perosotan orang ngesot pengelola mementingkan uang krtimbang kenyamanan pengunjung
-1,jl dokter soetomo mengunjungi taman indonesia korea sore berolahraga jogging suasananya enak taman bersih terawat sore berkunjung bernostalgia kecewa taman kotor terawat juli
-1,tdk terawatsepi tdk recomended sayang
-1,totally overrated each person pay and car park the ticket can be exchange only to mineral water sprite or coca cola which we boicot for management please change it to something else if you just want to hangout without really swim in the beach wont recommend it better go visit other cafes nearby cpi or losari there are few food tenants with quite pricy snacks and we are told if want to sit in their wood chair or grass the minimum spend is k are you kidding wont be back anyway is it even legal for a private entity to own a beach
-1,halhal tipikal yg wisata disuruh bayar rptenda pemilik warung minuman dingin lokasi yg pemilik pantai menginap pakai tenda malam pemberitahuan tanda apapun bayar parkir rpmotor kebersihannya kacau
-1,taman satwa minusnya sih tempatnya rawat dibersihkan terbengkalai terawat kotor nyamuknya satwanya terbatas rusa ekor burung merak elang kakak tua jenis monyet buaya bermain anak terawat kotor
-1,this place is a real time machine i used to visiting ppiptek almost every week due to indosat galileo hype s kid here so i remembered most of the exhibits there i had a impression that ppiptek was really fun back then as a child decades later back to this place visiting as a parent bringing my year old son as long as i could remember of the exhibits with additions here there are still the same like i used to play as elementary student back then i jokingly told my husband that this place is an epitome of indonesias science condition undeveloped abandoned many of the exhibits here are broken places are quite dim its very sad to see isc in such condition last week we had a chance to visited petrosains at klcc i realized comparing isc to petrosains isnt quite fair considering the entrance fee at isc is very cheap but both of them are stateowned petrosains under petronas and isc under brin hoping this place will get a huge maintenance revitalization a lot of fund is needed tho since higher education considered as tertriary maybe
-1,pantai indah disayang lingkungan kotor
